name,latitude,longitude
SHG STUDENT CARE (YUMIN PRIMARY SCHOOL),1.35131569890862,103.950551091373
SINGAPORE CHINESE GIRLS' SCHOOL (PRIMARY),1.32080725235992,103.827744749548
KNOWLEDGE PARK EDUCARE PTE LTE (OPERA ESTATE PRIMARY SCHOOL),1.31996876377748,103.923752668632
LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL),1.3366431119298,103.699682818103
LEARNING LEAP PTE LTD (PEI TONG PRIMARY SCHOOL),1.31666529308968,103.767438999533
LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),1.36563610941695,103.960861814678
LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL),1.36026072476019,103.869712517383
WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL,1.40029783011552,103.907430523653
WHEE!CANOPUS STUDENT CARE @ JUNYUAN PRIMARY SCHOOL,1.34787050871599,103.939327626661
WHEE!CANOPUS STUDENT CARE @ NORTHOAKS PRIMARY SCHOOL,1.45662379586093,103.813688476692
YMCA STUDENT CARE CENTRE @ OASIS PRIMARY SCHOOL,1.4044595121197,103.910896590133
BARTLEY SECONDARY SCHOOL,1.33995415587811,103.882806211705
GUANGYANG SECONDARY SCHOOL,1.34440943525695,103.850212163078
MERIDIAN SECONDARY SCHOOL,1.3672468492013,103.948972483629
PEICAI SECONDARY SCHOOL,1.35951583222214,103.870010749055
PEIRCE SECONDARY SCHOOL,1.36665944653812,103.83021606804
SERANGOON GARDEN SECONDARY SCHOOL,1.36932570490947,103.869270301476
SERANGOON SECONDARY SCHOOL,1.37465538827443,103.902138740699
SPRINGFIELD SECONDARY SCHOOL,1.34957303471476,103.930354460693
YIO CHU KANG SECONDARY SCHOOL,1.37797597740925,103.84213696352
YUYING SECONDARY SCHOOL,1.35713595302467,103.890194755287
ANDERSON SECONDARY SCHOOL,1.37434001701177,103.851554107068
BOWEN SECONDARY SCHOOL,1.37035994436209,103.877659577677
BROADRICK SECONDARY SCHOOL,1.30705061123433,103.886917922608
CREST SECONDARY SCHOOL,1.3431198045076,103.742628105304
HOUGANG SECONDARY SCHOOL,1.37764019332164,103.882533963338
LOYANG VIEW SECONDARY SCHOOL,1.36658417167238,103.956944585725
MONTFORT SECONDARY SCHOOL,1.37396131656912,103.888928372577
RAFFLES GIRLS' SCHOOL (SECONDARY),1.34217479932295,103.84313404727
WHITLEY SECONDARY SCHOOL,1.35505208480649,103.842552378136
YUSOF ISHAK SECONDARY SCHOOL,1.40693702458178,103.896275149571
ADMIRALTY SECONDARY SCHOOL,1.44589068910993,103.802398196596
BEDOK VIEW SECONDARY SCHOOL,1.32415704029686,103.943776245024
CEDAR GIRLS' SECONDARY SCHOOL,1.33375800216334,103.873933064886
COMMONWEALTH SECONDARY SCHOOL,1.31920395934801,103.745637393049
NEW TOWN SECONDARY SCHOOL,1.30977590011357,103.77318863421
NORTHLAND SECONDARY SCHOOL,1.43580183362637,103.840104687784
QUEENSWAY SECONDARY SCHOOL,1.30022271592188,103.802207291625
SEMBAWANG SECONDARY SCHOOL,1.44531502131387,103.816843258118
XINMIN SECONDARY SCHOOL,1.37255884700002,103.88305161385
YUAN CHING SECONDARY SCHOOL,1.34200635764467,103.72089870437
BUKIT VIEW SECONDARY SCHOOL,1.3457330554294,103.752226593984
CLEMENTI TOWN SECONDARY SCHOOL,1.31553912945073,103.762020598524
DUNEARN SECONDARY SCHOOL,1.36357900792871,103.74472109107
EDGEFIELD SECONDARY SCHOOL,1.40059309981824,103.902687385465
JUNYUAN SECONDARY SCHOOL,1.35361315263537,103.933886165824
PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),1.35096755912522,103.885120050588
SAINT HILDA'S SECONDARY SCHOOL,1.34973922385379,103.937608032148
TANJONG KATONG SECONDARY SCHOOL,1.30873515955341,103.897225196199
WOODLANDS RING SECONDARY SCHOOL (TILL JAN 2029),1.43070452883799,103.777625748539
